age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,gender,race,race_o,samerace,field,decision
1,1,3,0,2,1,1,0,0,0,1,0,0,1,0,0,2,2,2,2,4,0,2,2,0,2,0,0,1,0,4,4,4,0,0,3,2,3,4,4,4,4,4,0,1,2,0,0,0,4,0,82,0
0,0,0,4,0,1,0,1,0,0,1,0,1,1,0,0,4,3,4,4,4,4,4,4,4,3,4,4,0,4,2,3,3,2,0,2,4,3,2,2,1,4,2,3,3,3,3,1,2,0,0,178,1
1,0,4,4,1,1,1,0,0,0,2,0,1,0,0,0,4,4,4,4,4,3,3,3,3,3,1,4,2,4,2,4,3,3,1,1,4,2,3,4,3,4,1,1,2,3,3,0,2,4,0,66,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,3,3,3,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,2,3,1,0,1,0,35,0
0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,4,4,3,3,2,1,4,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,2,2,3,0,0,2,0,205,0
0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,0,3,3,3,3,3,0,2,2,2,2,2,3,3,4,4,3,3,4,3,4,4,2,2,2,2,3,3,4,1,2,1,0,3,2,0,197,0
0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,4,4,4,3,2,2,4,4,4,4,4,3,4,2,4,3,3,4,1,0,4,3,4,4,4,4,3,4,3,3,4,0,2,0,0,121,0
1,1,0,0,0,2,1,1,0,0,1,0,1,1,0,0,4,4,4,4,4,2,2,3,3,3,1,4,0,2,4,4,4,4,2,4,4,2,3,4,4,4,2,0,2,4,3,1,2,2,1,147,1
1,0,2,3,1,1,1,0,0,0,1,0,1,1,0,0,3,3,3,3,3,3,3,3,3,2,2,2,1,2,4,3,4,1,1,4,4,1,3,3,2,3,3,1,3,3,2,1,2,2,1,142,0
0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,3,3,2,1,2,2,3,3,2,3,3,3,4,3,2,4,2,4,2,0,3,3,4,1,2,2,1,175,1
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,4,4,4,4,3,4,4,3,3,3,3,0,1,4,4,3,2,0,4,4,0,3,4,2,4,1,1,3,4,3,1,3,2,0,163,0
1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,3,3,4,4,4,3,3,3,3,2,3,2,3,4,4,3,3,4,3,3,3,3,4,4,3,4,1,0,2,3,3,1,0,2,0,23,0
0,0,1,4,1,0,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,3,3,4,4,4,4,3,1,4,3,2,2,1,1,0,4,4,4,4,3,4,4,0,2,3,4,0,2,2,1,181,1
0,1,4,1,0,0,1,0,0,0,1,0,1,1,0,0,4,4,4,4,4,2,2,3,2,4,1,4,4,4,4,3,3,3,1,0,1,2,2,4,4,4,4,2,3,3,2,1,2,0,0,121,0
1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,3,3,3,3,3,3,2,2,4,4,3,4,4,1,4,3,2,3,4,3,3,1,2,3,2,3,1,2,2,1,105,1
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,2,3,4,4,1,3,4,4,3,3,2,1,1,4,4,2,2,4,3,4,3,2,2,4,3,2,4,2,2,3,3,1,0,0,1,74,1
1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,3,3,4,3,2,2,4,3,2,2,3,2,1,4,3,1,1,1,1,3,1,3,1,1,2,3,4,2,1,1,3,0,2,0,0,105,0
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,4,4,4,4,4,1,4,4,3,4,2,2,2,2,4,3,3,3,3,4,4,2,3,3,3,4,2,3,3,3,4,0,1,2,0,180,1
0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3,2,3,4,4,3,3,3,3,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,4,3,2,1,2,2,1,47,1
1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,4,3,4,4,3,4,3,3,3,3,2,4,2,4,2,3,2,3,2,2,4,1,3,4,2,4,2,3,2,1,4,1,2,2,1,142,1
0,0,1,2,4,0,0,0,0,0,2,0,1,1,0,0,3,2,4,4,1,3,3,4,3,4,4,1,1,3,4,4,3,1,2,4,4,0,4,4,3,4,1,0,3,2,4,0,2,2,1,121,1
0,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,2,4,3,4,4,4,3,2,1,2,3,3,3,1,4,4,4,3,3,4,4,4,2,3,3,3,4,1,2,0,0,14,1
0,0,4,0,2,0,0,2,0,0,1,0,1,1,0,0,3,1,3,4,4,4,3,3,2,2,2,3,2,3,3,3,4,3,3,4,3,4,3,3,1,3,4,1,2,3,3,0,2,2,1,121,0
1,4,0,2,1,0,1,1,0,1,1,1,0,0,0,1,2,4,3,4,1,3,4,3,4,2,3,4,3,2,1,3,3,0,1,3,1,4,2,3,3,4,1,1,2,4,3,1,0,0,1,70,1
0,1,4,3,1,1,1,0,0,0,1,1,1,1,0,0,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,2,3,4,3,4,4,4,3,3,4,1,2,3,4,0,2,2,1,140,1
0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,3,4,4,4,4,3,4,3,2,3,1,2,2,2,4,3,2,1,0,2,4,3,4,4,3,4,1,2,3,1,2,0,3,0,0,75,0
1,1,0,2,1,1,1,0,0,0,1,0,2,0,0,0,4,4,3,3,3,1,4,4,1,4,0,4,2,4,4,4,4,3,0,3,4,3,2,4,4,4,3,3,3,3,2,0,2,0,0,13,0
1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,3,3,4,2,1,3,3,2,4,3,4,1,4,3,3,2,2,1,3,2,1,3,4,3,3,1,1,3,2,1,1,2,0,0,177,0
0,1,0,0,0,0,2,0,0,0,0,2,0,1,0,0,3,4,4,4,4,3,3,4,4,4,2,3,0,3,4,4,4,4,2,4,4,3,3,4,3,4,2,2,4,2,4,0,0,2,0,192,0
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,4,3,2,4,4,2,2,1,4,3,4,4,4,4,2,1,4,4,4,4,4,3,3,3,4,3,2,2,0,0,0,1,23,0
0,0,3,0,0,0,0,0,0,1,2,0,0,2,0,0,3,4,4,4,4,3,4,4,4,3,3,4,1,3,4,3,2,2,1,0,4,3,3,4,1,3,2,0,2,2,4,1,4,2,0,121,1
1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,4,3,2,2,2,2,2,2,3,3,2,4,4,4,3,2,2,2,2,4,4,4,4,3,1,3,3,1,0,0,2,0,142,0
0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,2,3,3,3,2,4,1,4,4,3,3,3,2,3,1,0,4,3,2,3,3,0,3,3,4,1,2,2,1,46,1
0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,4,4,4,4,4,3,3,3,3,3,3,2,3,3,4,4,4,4,4,2,4,3,1,4,4,4,4,4,2,4,3,1,4,0,0,74,1
1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,4,4,4,4,4,3,4,4,4,4,4,4,1,3,2,2,2,1,0,2,4,4,3,3,3,3,4,1,2,3,3,0,0,2,0,36,0
1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,3,4,4,3,3,4,4,4,4,3,4,3,4,3,3,1,1,0,3,4,3,4,2,4,3,4,3,1,1,3,2,1,0,4,0,29,0
0,1,3,1,1,1,1,0,0,1,0,1,0,0,0,0,3,4,4,4,4,2,3,3,3,3,2,3,3,4,4,2,2,3,2,2,3,4,4,4,2,2,4,2,1,3,2,0,0,2,0,203,0
0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,4,4,4,4,4,2,4,4,4,4,3,3,3,3,4,4,4,3,4,3,4,3,1,1,3,4,1,2,2,1,14,1
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,3,4,2,4,3,3,4,4,3,4,3,4,4,3,4,4,4,0,0,2,4,4,4,4,4,4,4,2,3,2,4,1,0,2,0,121,0
1,1,3,0,0,0,1,0,0,0,1,1,1,0,0,0,3,4,3,4,4,4,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,3,4,4,4,4,2,1,1,3,4,1,0,0,1,142,1
0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,2,3,4,3,3,3,3,3,2,3,4,2,3,4,4,3,4,2,3,4,1,3,2,3,3,3,2,2,2,3,0,0,1,0,17,1
0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,3,3,3,3,3,0,1,3,0,2,1,3,3,4,4,3,3,4,3,4,4,2,2,2,2,3,3,4,1,2,0,0,3,2,0,197,0
1,0,4,4,0,0,1,0,0,1,1,1,1,0,1,0,4,4,4,4,2,3,4,4,4,4,2,0,0,0,2,3,3,3,0,1,4,2,3,3,3,4,4,3,3,0,4,0,1,2,0,178,0
1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,3,4,4,4,4,1,2,3,3,1,0,4,3,4,3,4,4,1,1,4,4,2,4,4,4,4,3,2,3,3,2,1,2,2,1,143,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,3,4,4,2,3,3,3,4,2,0,2,2,4,1,1,0,0,70,1
0,2,0,0,2,1,0,1,0,0,0,1,1,1,0,1,3,4,4,4,2,3,4,3,2,2,2,1,1,0,2,3,3,1,0,3,2,3,2,4,4,4,1,1,2,3,3,0,2,2,1,43,0
0,1,0,2,0,1,1,1,0,1,0,1,1,0,1,0,1,4,1,4,4,1,2,4,1,4,1,2,0,3,3,4,2,4,0,1,4,1,4,4,4,3,2,4,3,3,3,0,3,3,1,192,0
0,1,1,4,1,1,1,0,0,0,0,1,1,0,0,1,3,4,4,4,4,3,3,3,3,3,2,1,2,1,4,3,4,2,4,4,1,4,3,4,4,4,4,1,2,2,3,1,0,3,0,19,0
2,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,3,4,4,4,3,4,4,4,4,4,3,3,2,2,4,4,4,4,3,3,4,4,4,4,4,4,3,3,3,3,4,0,0,0,1,22,1
0,2,0,3,1,0,0,1,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,4,4,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0,2,2,1,50,0
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,4,3,4,1,3,4,3,3,3,4,2,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,3,2,4,3,0,0,2,0,103,0
1,1,1,0,2,0,1,1,0,0,1,0,1,0,0,1,4,4,3,4,3,3,4,4,4,4,3,4,3,4,4,4,4,4,0,3,4,4,3,4,4,4,0,2,2,4,3,1,2,0,0,95,0
0,1,1,4,1,0,1,1,0,0,0,0,1,1,0,0,3,4,4,4,4,4,4,4,4,4,4,3,1,4,3,2,2,1,1,0,4,4,4,4,3,4,4,0,3,3,3,0,2,2,1,181,1
0,1,1,3,1,1,1,1,0,0,1,1,1,1,0,0,4,4,4,4,3,3,4,4,4,4,3,2,2,2,4,4,4,4,0,3,4,3,4,4,4,4,3,3,4,3,4,0,4,0,0,73,0
1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,4,3,3,3,4,4,2,2,4,4,4,4,0,1,2,1,3,2,0,1,4,3,0,2,0,0,155,1
1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,3,4,4,4,3,3,3,3,3,4,3,4,0,2,4,2,1,3,3,4,4,2,1,3,4,4,1,0,3,4,3,0,0,2,0,63,1
1,1,0,2,1,1,1,0,0,0,1,0,1,0,0,0,4,4,4,4,3,2,4,3,2,4,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,0,2,1,0,51,0
1,1,1,1,2,0,1,1,0,0,1,0,1,1,1,0,4,4,4,4,4,3,4,4,4,4,2,1,1,1,4,4,4,3,4,4,4,0,4,4,4,4,2,1,1,2,1,0,2,2,1,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,1,2,2,2,4,2,2,2,4,4,1,4,2,0,105,1
1,0,3,0,0,1,0,0,1,0,1,1,1,0,0,0,3,3,3,3,4,2,4,4,3,4,4,4,0,3,4,3,3,3,0,4,3,1,2,4,2,3,0,3,4,2,2,1,2,4,0,23,0
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,3,4,4,4,4,3,4,4,2,4,2,4,1,3,4,3,3,2,1,3,4,3,3,3,2,3,2,3,3,2,2,0,2,2,1,90,0
1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,2,3,2,4,4,2,2,2,3,3,3,3,1,3,3,3,3,1,1,2,3,2,2,4,2,3,3,3,4,3,3,0,0,0,1,120,1
1,1,3,3,0,1,1,0,0,1,1,1,1,0,0,0,4,4,4,4,4,4,4,4,3,4,3,3,1,4,4,4,4,4,1,2,3,2,4,4,3,3,3,4,3,4,3,1,2,2,1,88,1
0,0,1,4,0,1,0,1,0,1,0,1,1,0,0,1,3,4,4,4,4,3,3,3,3,3,3,1,2,1,4,3,4,2,4,4,1,4,3,4,4,4,4,1,2,2,3,1,0,2,0,19,1
1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3,4,4,4,4,2,3,3,3,2,1,3,3,3,4,4,3,1,3,2,4,4,4,4,2,3,2,0,2,2,1,1,2,0,0,82,0
1,0,2,3,0,0,1,1,0,0,1,0,1,1,0,0,3,3,3,3,3,2,4,3,2,2,2,2,1,2,4,3,4,1,1,4,4,1,3,3,2,3,3,1,3,3,2,1,2,2,1,142,0
0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,1,4,4,3,3,2,4,1,3,3,1,2,0,0,82,0
0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,3,4,3,3,2,2,3,3,2,2,2,0,0,4,4,4,4,0,0,4,4,4,4,4,3,4,3,3,2,1,1,0,2,0,0,152,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,3,3,1,1,4,2,2,3,3,2,4,1,2,3,1,4,1,2,2,1,111,1
1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,4,4,2,4,4,3,3,4,3,4,3,1,1,3,3,4,4,1,0,2,4,1,4,3,3,4,1,0,3,2,3,0,2,2,1,9,1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,4,4,3,4,3,3,3,3,3,4,4,2,3,4,4,4,3,2,1,4,2,3,4,4,4,3,3,3,2,3,1,2,2,1,80,0
0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,1,3,3,1,4,4,3,2,3,3,3,2,4,1,2,3,4,4,3,1,3,2,0,2,3,4,4,3,0,2,1,3,1,2,2,1,174,1
0,1,4,2,0,1,0,0,0,0,1,0,1,0,0,1,3,3,1,4,4,1,2,2,2,2,0,4,1,2,3,4,4,3,1,3,2,0,2,3,4,4,3,0,2,1,1,1,2,1,0,174,0
0,2,1,1,2,1,0,1,0,0,0,1,1,1,0,0,3,4,4,4,4,4,4,4,3,3,2,3,0,4,4,4,4,4,1,3,3,3,4,4,4,4,3,4,2,3,4,0,2,2,1,192,1
1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,3,4,4,4,4,3,3,3,4,3,2,4,2,3,4,3,3,2,4,4,3,3,4,4,4,4,4,1,1,2,3,1,2,2,1,89,1
1,1,1,1,2,0,1,0,0,0,1,1,1,1,0,1,3,4,4,4,4,2,3,4,3,3,2,4,2,3,4,3,3,2,4,4,3,3,4,4,4,4,4,1,2,2,3,1,2,2,1,89,0
0,0,2,3,0,0,1,0,0,0,0,0,1,1,0,0,3,4,4,4,4,2,3,3,2,2,2,4,4,4,3,2,3,3,2,4,3,2,2,3,4,4,1,3,1,1,2,1,2,2,1,136,0
1,0,2,4,1,0,1,1,0,1,1,1,1,0,0,0,2,3,4,4,4,2,3,3,3,3,3,3,4,4,4,2,2,1,0,2,2,3,3,4,4,4,4,4,3,3,2,0,1,3,0,151,1
1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,4,3,2,4,4,3,4,3,2,3,1,4,2,3,3,0,0,2,1,1,4,2,0,2,1,3,0,0,2,1,3,1,2,1,0,21,1
0,0,3,0,1,0,1,1,0,0,2,0,0,2,0,0,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,3,2,2,1,0,4,3,3,4,1,3,2,0,2,2,4,1,4,1,0,121,1
1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,3,2,2,2,4,3,4,4,3,3,3,0,3,4,3,3,4,3,3,1,1,3,3,2,0,2,2,1,142,0
1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,3,4,4,2,3,3,3,2,3,0,1,4,3,4,4,4,0,1,4,2,4,3,4,4,0,3,4,1,2,1,2,2,1,161,0
2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,4,4,3,4,4,3,3,3,3,3,3,2,1,2,4,4,4,3,1,1,4,1,4,4,4,4,2,2,2,4,3,0,0,0,1,160,1
1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,0,3,4,3,3,4,3,3,1,1,3,3,4,0,2,1,0,142,0
0,0,4,1,1,0,1,1,0,0,1,0,1,1,0,0,4,4,4,4,4,4,4,1,4,4,2,4,4,4,4,3,3,3,1,0,1,2,2,4,4,4,4,2,2,3,4,1,2,1,0,121,0
1,1,2,4,1,1,0,1,0,0,1,1,1,0,0,0,3,4,3,4,4,1,3,3,2,3,1,2,3,4,3,4,3,3,4,3,4,4,4,4,3,3,3,4,3,2,2,0,2,0,0,68,0
1,0,0,0,1,1,1,0,0,0,2,0,2,0,0,0,3,2,4,4,3,2,3,3,3,4,2,2,0,2,4,2,2,0,1,2,4,3,3,3,2,4,4,4,2,1,2,0,0,2,0,178,0
1,0,3,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,4,3,2,2,4,3,3,3,3,3,3,4,4,2,2,1,2,4,2,3,1,1,3,4,3,1,2,4,3,1,2,0,0,105,0
1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,3,3,3,4,2,2,1,2,1,2,1,4,1,4,3,3,2,2,1,3,2,1,3,4,3,3,1,1,3,2,2,1,2,2,1,177,0
0,1,4,3,0,1,0,0,0,0,0,0,1,0,0,0,2,2,3,4,3,4,4,4,3,3,4,1,0,1,4,4,2,1,1,0,4,4,4,4,2,4,4,1,4,2,4,0,2,0,0,162,0
1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,3,4,4,4,3,3,4,4,3,3,2,4,4,1,4,2,2,3,2,3,1,4,4,4,4,4,3,3,2,2,3,1,3,2,0,142,1
0,1,0,3,3,0,1,0,0,0,1,0,0,0,0,0,4,4,3,4,4,2,4,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0,2,2,1,50,0
0,1,3,0,0,0,2,0,0,0,0,1,1,0,0,0,3,4,4,4,4,4,4,4,4,4,4,1,0,1,2,4,4,1,0,2,4,2,4,4,4,4,4,3,3,0,4,0,2,2,1,75,0
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,2,2,3,3,0,3,2,0,105,0
0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,3,4,3,3,3,2,3,4,3,4,1,1,0,4,4,2,2,4,2,3,3,2,3,4,4,4,4,1,3,2,2,0,2,2,1,192,1
0,0,4,1,1,0,1,1,0,0,1,0,1,1,0,0,4,3,4,4,4,2,1,1,1,2,1,4,1,3,4,4,4,4,0,3,4,4,4,4,3,3,3,4,3,3,1,0,2,3,0,173,0
0,0,4,3,1,1,1,1,0,0,0,1,2,0,0,0,2,4,3,3,4,3,3,3,3,3,3,1,1,1,4,3,3,3,3,3,4,4,4,4,4,4,4,1,1,2,4,0,0,0,1,178,1
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,3,4,4,3,3,3,3,3,3,1,0,4,4,4,4,2,1,0,4,4,3,4,3,4,2,2,4,3,3,1,0,2,0,14,1
0,1,2,3,0,1,1,1,0,0,1,0,0,0,0,0,3,3,3,3,2,4,4,4,3,3,3,2,1,2,3,3,3,1,4,4,4,3,3,4,4,4,2,3,2,3,4,1,2,3,0,14,1
2,1,2,3,3,0,1,0,0,0,0,0,1,0,0,1,3,4,3,4,4,4,4,4,3,4,4,2,2,3,3,4,4,3,1,1,3,3,3,4,3,3,1,2,3,2,4,0,2,2,1,34,1
1,0,1,4,2,0,0,0,0,0,0,1,1,0,0,1,3,4,4,4,4,1,4,4,0,3,1,1,0,4,4,2,2,1,0,2,2,1,4,3,3,4,2,2,1,2,1,0,4,2,0,178,0
0,0,4,3,1,1,1,0,0,1,1,0,0,0,0,0,3,4,4,4,4,2,3,3,3,3,1,4,4,2,4,4,2,2,4,4,4,4,3,4,4,4,4,1,2,4,2,1,0,2,0,70,0
0,1,0,0,4,0,0,0,0,0,1,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,3,0,1,4,0,4,4,4,4,3,2,4,3,4,1,4,0,0,37,1
0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,3,4,4,4,4,3,4,4,4,3,4,1,0,1,4,4,4,0,1,1,4,2,3,4,4,4,2,1,4,2,3,1,0,2,0,80,1
0,1,4,4,1,1,0,1,0,0,1,0,1,1,1,0,3,3,4,4,4,1,4,4,2,2,1,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,3,3,3,2,0,2,0,0,41,0
0,0,2,4,0,0,1,0,0,0,0,1,0,0,1,0,3,4,4,4,4,1,4,4,3,4,3,4,1,3,4,3,3,1,1,3,3,2,3,2,3,4,2,1,3,3,2,0,4,0,0,105,0
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,3,4,3,1,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,2,3,3,0,1,2,0,23,0
0,1,2,1,1,0,1,1,0,0,2,0,0,1,0,0,3,2,3,4,4,3,4,3,3,3,3,4,2,4,3,1,0,4,2,1,4,1,2,4,1,2,1,3,3,3,3,1,2,2,1,142,0
1,1,1,3,1,1,0,1,0,1,1,0,1,1,0,0,3,4,4,4,4,2,3,3,2,4,3,4,3,2,4,3,2,4,1,2,4,3,3,3,1,2,2,1,3,2,2,1,2,2,1,142,0
1,2,4,0,1,0,0,1,0,0,1,1,1,0,0,0,3,3,3,3,4,3,4,3,3,3,3,3,2,4,4,4,4,3,4,1,4,4,4,4,4,4,4,0,3,3,2,0,2,2,1,80,0
1,1,3,2,0,0,1,0,0,1,1,0,1,1,1,0,3,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,3,4,4,3,3,4,4,4,3,3,2,3,3,3,1,2,3,0,23,1
0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,4,4,4,4,4,3,3,3,3,3,3,2,3,3,4,4,4,4,4,2,4,3,1,4,4,4,4,4,2,4,3,1,4,4,1,74,1
0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,3,4,4,4,4,4,3,2,3,3,3,2,2,3,4,3,3,3,3,3,3,4,3,3,2,3,4,0,2,1,0,177,1
0,0,1,1,2,0,1,0,0,0,1,0,1,1,0,0,3,4,4,4,4,3,3,3,3,3,2,4,0,4,3,4,4,4,3,3,4,0,3,1,4,0,3,4,2,3,3,1,2,1,0,178,1
0,1,2,0,0,1,1,1,0,1,1,0,1,1,0,0,2,3,3,2,3,2,1,1,2,1,0,3,2,2,2,3,4,4,4,3,3,2,4,4,4,4,3,1,2,3,2,1,2,0,0,100,0
0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,4,4,4,4,4,2,2,2,2,2,2,2,3,3,4,4,4,4,4,2,4,3,1,4,4,4,4,4,2,4,2,1,4,0,0,74,1
1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,4,4,4,3,4,4,1,3,4,4,4,4,3,2,2,3,1,3,0,0,142,0
1,0,2,4,1,0,1,1,0,0,0,0,1,0,0,0,3,4,3,4,4,4,4,4,3,3,1,4,4,3,4,4,4,4,2,2,4,3,3,2,4,4,4,1,1,3,1,0,0,2,0,65,0
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,4,2,4,3,2,2,3,4,1,2,0,0,0,4,4,4,1,0,1,4,2,4,4,3,3,4,0,2,2,3,0,0,4,0,148,1
0,0,1,1,0,0,2,0,0,0,1,0,1,1,0,0,3,3,4,4,4,3,0,2,3,2,3,1,1,2,3,3,2,2,2,0,4,3,3,4,4,4,4,3,3,3,3,1,3,2,0,194,0
1,1,4,4,2,0,1,0,0,0,0,1,0,1,1,0,3,4,4,3,3,2,2,2,2,2,2,1,1,1,4,4,4,1,0,3,2,2,4,4,4,4,1,1,2,2,2,0,0,2,0,169,0
0,0,1,2,2,0,0,1,0,0,1,1,1,1,0,0,3,4,4,3,3,3,3,3,3,2,2,3,4,1,2,2,1,2,1,3,4,3,3,3,3,4,1,1,3,3,3,0,1,4,0,60,1
0,1,2,2,1,1,0,1,0,0,1,0,1,1,0,0,3,4,4,4,4,2,3,3,2,3,1,4,2,0,2,3,4,4,1,4,3,1,3,4,4,4,2,1,2,3,2,1,2,2,1,19,0
1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,4,2,3,4,2,1,3,3,3,2,3,4,0,2,4,4,4,4,1,2,2,0,4,4,4,4,3,1,3,4,3,1,2,1,0,23,0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,4,2,3,4,3,3,3,3,3,2,1,0,2,3,1,1,4,3,2,4,4,4,4,4,4,4,4,2,4,2,1,0,2,0,115,0
0,1,3,3,0,1,1,0,0,1,2,0,0,0,0,0,3,4,4,4,4,3,3,4,4,4,2,4,4,3,2,1,1,3,3,3,3,4,1,4,3,4,1,0,2,4,3,1,2,0,0,121,0
1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,4,3,2,4,4,2,4,4,2,2,1,4,2,3,3,0,0,2,1,1,4,2,0,2,1,3,0,0,2,1,1,1,2,4,0,21,0
0,0,2,2,1,1,1,1,0,0,1,0,1,1,0,0,3,4,4,4,4,3,4,4,4,4,3,4,2,0,2,3,4,4,1,4,3,1,3,4,4,4,2,1,3,3,3,1,2,2,1,19,1
1,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,4,4,3,4,3,2,2,3,2,3,4,3,4,2,4,4,4,0,0,3,4,1,4,4,3,4,4,2,3,3,3,0,0,2,0,191,0
